Gene.refGene,Z_score
IQCF2,0.141195809
TBL3,-0.11659524
C8orf39,0.065696425
OR5AP2,0.021419116
TLR1,-0.032339992
CPNE5,0.104393682
ZIC2,0.154892479
ZMYND15,0.110796251
CCDC106,-0.020356789
PARP16,0.1078844
A1CF,0.098308162
C14orf126,-0.040679416
CECR2,0.166450982
FIGLA,0.145254213
DCP1A,0.022968658
MGC45800,0.080884487
TEKT1,0.000620874
C10orf67,0.127074408
CLN5,-0.155120108
CES2,-0.139691347
GNAS,-0.095963383
DDX53,0.014503224
TSPAN13,-0.131905563
MRPL52,-0.192765682
FITM2,0.026089183
TAS2R39,0.070148391
SCUBE3,0.113777551
TRA2B,-0.010640523
CDKL3,0.147732389
KIAA1715,0.097742158
ZNF345,0.112751186
RTF1,-0.03216626
DHRS7,-0.116963126
RIPK4,-0.057670517
EXOSC2,-0.095630474
MS4A2,0.095678779
MYL12A,-0.196558548
FGF17,0.12108888
WDR59,0.062771774
EVI2A,-0.016818378
IL17RC,-0.06985259
HS3ST1,-0.113185614
ITGB1BP2,0.049132491
RBPJ,-0.050484271
GIMAP1,-0.04673892
INE1,-0.073389587
ALDH18A1,-0.113465548
TPI1,-0.022568624
GATA6,-0.027101824
CABP1,0.024296275
DAPK3,-0.189303915
IP6K1,0.059859032
GJB1,-0.004322262
PIN1,-0.064497674
SLC6A15,0.23804771
CNO,-0.037605812
FOXI2,0.154481287
RIN2,-0.169779308
SNORD67,0.088494544
DMRT3,0.073480544
ATAD1,0.03260542
PLEKHG7,0.087330366
OTUD4,0.071844416
ATOH8,-0.055088228
MFSD11,0.082510849
ZSCAN16,0.017286839
ASCC1,-0.049211681
YME1L1,-0.162994449
PCBP4,0.20283607
TNFRSF10A,-0.089613812
CDH10,0.15546506
SCP2,-0.181511894
KL,0.005658852
SH2B2,-0.030336878
MAFK,-0.199103224
RWDD4,-0.098862287
SON,0.016302494
SBNO2,-0.05019689
SLC6A6,0.227393073
RPL13AP17,0.100154631
PDZRN3,-0.096235643
TMEM151B,0.18115536
AVEN,-0.115106713
PCK2,-0.145963402
C14orf132,0.029378552
GUCY2C,0.130273642
BARX2,0.011782557
DAO,0.12324646
PEX11G,0.037096777
EDNRA,-0.10350619
PPP2R5A,-0.034872863
SERF1A,0.063857521
FNDC8,0.098299962
PTMS,-0.035062361
PIP4K2B,0.009854416
PHF7,-0.048189214
POM121L12,0.054776076
HHLA2,0.012296371
BDH2,-0.124241359
APOBEC2,0.071479364
PENK,-0.015060687
SMAD9,0.020253788
RGL1,0.036689062
MT3,0.010645238
ATG10,0.037306496
DLGAP4,-0.036673142
APPBP2,0.004051113
BACE2,-0.206482155
ZNF395,-0.161505497
ZNF467,-0.114110819
SLC25A21,0.050048501
PALM2,0.02770918
IL5,0.025971224
CLSTN2,-0.012794838
PTGES,-0.008638182
GDAP1L1,0.139311641
OPRK1,0.114913184
WDR20,0.07940437
C12orf4,0.135884382
NTAN1,-0.125742363
NUP88,-0.167655093
XRCC6BP1,-0.051243417
FCGBP,0.061614161
TRY6,0.056611622
ZNF79,-0.009763904
INPP5J,0.090070715
OCRL,-0.035836953
HSPA8,-0.082368736
DIDO1,0.005141721
PLA2R1,0.126783551
COG3,0.030008793
NGDN,-0.046156859
CBFA2T2,0.073673196
OR4X1,0.057020471
PNOC,0.106508432
OR1I1,0.11364145
PRRG1,-0.081391392
AGGF1,0.036991626
DPF2,-0.144590741
TRPV5,0.087039249
YIPF7,0.101519091
MED12,-0.012701718
CARS,-0.153774467
ABCC11,0.102563582
C9orf25,0.096392833
MYH1,0.051714634
AURKAPS1,0.080732173
GTSF1L,0.041322878
FRYL,0.153654053
AGTRAP,-0.074160718
MMP27,0.097292564
OR8D1,0.02823617
ZNF432,0.107203796
OR13D1,0.130580977
VWA1,-0.118249817
IL5RA,0.06379552
PERP,-0.118566288
C10orf107,-0.029152959
MTR,0.055586865
FN1,-0.129198135
ZNF425,-0.007927675
DHFR,-0.087679319
PPP1R12A,-0.075843796
SPDYE5,0.004775212
RSPO2,0.042211735
ZNF7,-0.04138621
TPMT,-0.106847458
GPR132,0.102621627
ZNF583,0.077929279
OR2T12,0.077613768
ATP1A1,0.002767313
SERTAD2,-0.053979025
PLXNB3,0.124139123
ZNF672,-0.080319281
EML5,0.267077574
FAIM3,-0.054344479
UBQLN2,-0.138580591
SORCS2,0.154258764
PRIM2,0.006830218
ACVR2A,0.124001128
YWHAZ,-0.118712554
PGM2L1,0.03748118
ZNF805,0.04400082
GNAO1,0.116909335
RPL10,-0.179356343
RPS6KA6,0.19537176
PFKL,-0.06516942
AURKB,0.028369405
LIPI,0.031905198
ZC3H6,0.186233063
DISC1,0.20219325
TMEM25,-0.081554206
OSBPL10,-0.003577124
CLTCL1,0.016024086
ALG6,0.025463525
LRTM1,0.223949318
RRAD,-0.102282316
TIPIN,0.047846875
CARD14,0.130158152
ANKRD20A1,0.146441002
ARHGAP42,0.173632851
RASSF4,-0.134792203
SLC25A18,0.029087144
PLA2G6,0.119718393
TPT1,-0.150309719
MRPS28,-0.155176248
SEC63,-0.077561216
CCDC113,0.093489348
TDRD10,0.080365206
SYTL4,-0.080525888
TOR1AIP1,-0.1181035
SPRR2F,0.021377519
GAGE2E,0.047766592
CEBPD,-0.24017573
OR6N2,0.068979271
FAM75D1,0.118747559
AFG3L1P,0.093479623
POC1A,0.109832876
SVEP1,-0.045201503
PXN,-0.074779425
MIR504,0.064752777
FLJ45983,0.099374999
GANAB,-0.099608564
DIXDC1,-0.019246366
PDSS1,0.05075033
NGFR,0.065277764
ATP8B4,0.09190486
BMP8A,0.117608092
CCDC132,0.082904919
GNRH1,0.084078228
OR10T2,0.084863324
OR6W1P,0.003751378
PDGFD,-0.101575109
HARS,-0.107763604
KRT77,0.107690168
AQP8,0.036630314
ITGB1,-0.207696774
CCL14,-0.145424018
ZNF254,0.024542687
PAX1,0.034540666
PSMC4,-0.220597404
SGK1,-0.096225859
NOP10,-0.223168658
ANKRD22,0.020700637
PSMD8,-0.13957236
HTR1E,0.106165164
SOX10,0.062576588
RABGEF1,0.019520446
MAP1LC3B,-0.127819579
CYB5R4,-0.022525346
AGXT2L1,-0.02978863
TRAPPC2,0.001947997
FLJ14107,0.087342827
ZNF827,-0.077173252
FNTB,0.03779762
C5orf46,0.079939401
DSE,-0.088522852
NFKBIZ,0.032570199
OSBPL3,0.006224242
SLC39A9,-0.030804744
PQLC2,0.08914699
PLIN3,-0.1017291
ATG7,-0.061134295
FBN3,0.140381117
MCFD2,-0.040203759
EPS15,-0.011711675
CASP14,0.088909791
BTNL3,0.082222669
C19orf47,-0.013566526
RGS8,0.142476954
GNS,-0.179322655
GAGE12G,0.046447863
ENO2,0.180890936
CBX1,-0.133460539
PEX26,-0.130982867
ACBD7,0.034962696
DMRTC1B,0.044761009
ADAMTSL4,-0.043177858
LRP5,-0.027483288
GAGE12H,0.04581966
ARR3,0.311422172
MAP1A,0.008633213
CD2,0.014605649
HPGDS,-0.003926373
NAV2,0.101827538
TMEM69,0.014649435
ATXN7,0.129146234
EFCAB5,0.107567871
CHN2,0.081968264
HAS2,-0.022411321
ZNF781,0.053642114
CYP2C9,0.009312582
EPHX4,0.14480643
CNOT7,0.034170816
POTEKP,0.033270031
CST11,-0.000629928
NKAP,-0.131899748
RUNX1T1,0.12458204
EAF1,-0.124788141
IL4I1,0.099498223
LRRC61,-0.059704633
PSIP1,0.001346414
SPRR4,0.03162811
ZFP90,-0.062340257
AP2B1,-0.029047429
SLC30A7,0.089482886
S100B,-0.075401311
MIR658,0.170689381
BMP2,0.036549667
ESR1,0.169550267
SPAG11A,-0.003148064
ZFPL1,-0.103580149
ARHGAP12,0.038629655
LRRC19,0.041777005
ZNF767,0.095166704
NACA,-0.170722479
PRF1,-0.037255014
OLIG1,0.006828972
LST1,-0.123304916
SPATA9,0.079188233
CDK4,-0.128795468
CNFN,0.026603873
TCF15,0.001860735
IGFN1,0.111171716
DMXL1,0.12856184
OR6C76,0.087804038
RBM3,-0.186219189
HTR5A,0.116807508
SCFD1,-0.011163766
EPHB3,0.04826013
ROPN1L,-0.00077564
RAMP3,-0.087549622
TSPYL5,-0.067672109
DLEU2,0.020825132
C4orf43,-0.135626104
SNORA58,0.035667296
GAP43,0.035209618
PAPD4,-0.09949283
TNFRSF10C,0.003366481
PDE3A,0.07044851
JMJD5,0.051349524
RASGEF1A,0.058969496
HIPK3,-0.084076137
XYLT2,0.007224717
XPOT,-0.070384801
GAL3ST1,0.032643266
TSPY26P,0.0372562
DHCR7,-0.139100038
AMIGO3,0.158854415
CRAT,-0.150904899
FGFR4,0.071463014
PPP1R14D,0.078841891
TRIM14,-0.092284899
TMPRSS11D,0.023433023
SLC7A11,0.044805812
OR10H2,-0.004122254
PPM1E,0.210858427
DOCK4,0.123123297
FAM127A,-0.17020943
ENOPH1,0.020665338
SLC5A3,-0.004947993
ZNF530,0.00705906
ZBED6,0.037246916
NAA15,-0.030071522
NTS,-0.044571249
FRMD4A,0.079468727
ORC5,0.029334162
BCL11B,0.113604276
PRM1,-0.039019469
S100A16,-0.105601631
UQCC,-0.12769188
PLS3,-0.22311481
RNPC3,0.022774219
WWOX,-0.082182046
CCDC23,-0.12713366
GTSE1,0.047737796
GP2,0.113983647
CHIT1,-0.01175841
KLF9,-0.124644402
RPS24,-0.143897358
PYROXD1,-0.006892033
FIGN,0.040155589
MRPL9,-0.176271449
PCSK2,0.216074834
C12orf32,0.052395175
RPL24,-0.219058109
MORN5,0.121374822
HIST1H2BE,0.054010517
ALMS1P,0.070650075
RGS18,0.051132177
LFNG,-0.045593653
RAB4B,-0.054077956
FBXO25,-0.114977376
TSPAN31,-0.019334535
ARL8A,-0.19634429
CNKSR2,0.266233815
OR51B6,-0.030097243
IBSP,0.153867576
GFRA2,0.105273348
ALKBH7,-0.145003762
NEK10,0.219509466
C11orf83,0.039543799
CPZ,-0.013148112
ZNF90,0.126482171
COL8A1,-0.091452736
RBPJL,0.081139844
OR10A4,0.025573344
CASP8AP2,0.099459226
MMP12,0.062768608
OR8B12,0.170791615
CDCA5,0.133234699
GABRA1,0.210532725
PEX11B,-0.096097963
LIX1L,-0.008062296
TNFSF13,-0.165328887
HABP2,0.049030711
REEP1,0.041158311
FBXO15,0.179339054
CD68,-0.18619592
SMARCA1,-0.027556259
GHDC,0.001404674
WFDC9,0.0191578
CXCL17,-0.016437471
SPAST,0.022798246
PLXND1,-0.042322137
INTS5,-0.103693445
BSG,-0.081606359
PARP8,0.023062416
TEAD4,-0.145167801
ZNF498,-0.070469475
FN3K,-0.151383726
ARMC2,0.09108159
TNRC6B,0.164536375
TIMM8A,0.004402871
FGFBP1,0.017018045
AJAP1,0.098437277
SYP,0.193924842
SLC25A42,0.001086659
USP40,0.020553388
MMP11,0.078305944
MYO1E,-0.127118486
C3orf62,0.082199582
FLJ45340,0.001326652
XCL1,0.051328718
LRFN4,-0.031070403
VPS29,-0.045412576
GPR155,0.046554575
CARHSP1,-0.161257388
LYPD6B,0.018363431
GREM2,0.012158972
ARHGAP20,-0.020080028
CCDC102B,-0.011940795
ZNF577,-0.019764671
HDDC2,-0.122130458
SNORA37,0.050168228
MTUS2,0.088795583
NCOA5,0.001391284
INPPL1,-0.125906638
IHH,0.046929562
CHGB,0.113409303
DIAPH3,0.156637643
BUB3,-0.115886485
GGH,-0.118666754
VPS35,-0.036076963
CNN2,-0.156245971
ASNA1,-0.097492318
WDTC1,0.058274002
ZC4H2,0.031517878
HAS3,-0.019087188
SLC1A6,0.109638905
C1S,-0.219455749
ZNF563,0.015357333
TCF7L1,-0.195232898
OR10Z1,0.009542018
ME2,0.032178196
KPNA4,-0.030611764
GLO1,-0.121349928
WDR61,-0.069237555
CD302,-0.212216293
MIR1282,0.10139912
ZNF835,0.033247696
ERAP2,-0.069532598
SIRT7,-0.211175146
PKIG,-0.199895156
PPIL3,-0.009207254
PRR23C,0.008016745
CDRT1,0.066404227
ZNF528,-0.043082923
KRTAP10-12,0.070231802
DKFZP686I15217,0.069075583
EFNA5,0.001889028
CCS,0.021809497
NOL4,0.227940719
FCGRT,-0.205682731
ZNF555,0.121003219
MFSD7,0.045424713
LIMS3,0.06457363
TSSC4,-0.19342016
COL11A2,0.142062885
CNTLN,0.143575187
BPNT1,-0.102896289
CHRNA6,0.155514861
C1orf173,0.097269144
PLD2,-0.085913321
SASH1,-0.097408179
CDC14B,-0.008129166
LDLRAP1,-0.031186812
MGC4473,0.105350436
NAT8B,0.088808379
HHEX,-0.085234213
OR1M1,0.056158368
HECTD1,0.096071885
C14orf39,0.101333161
TLN2,0.098219628
HDAC4,0.135453124
RPS6,-0.165689089
SYCP2L,0.090730912
GLRA1,0.135462593
CTNNBIP1,-0.057332678
KLHL1,0.125187771
SCAND2,0.054961238
HMGN2,-0.07180497
YAF2,0.067875841
BRPF1,0.10596393
LIAS,-0.007514038
ZNF705D,-0.024924815
SAG,0.210909933
GJD4,0.095310682
HNRNPA2B1,-0.063060367
GADD45A,-0.056214567
MSH4,0.104695587
TMEM70,-0.055304552
HIST1H2AM,0.010604002
C19orf26,0.095059599
GNG3,0.152170743
C1orf50,0.058320581
FTO,-0.095623207
CALCB,0.021417081
PPP3R1,0.036984857
C15orf42,0.168104471
CCNJ,0.124797611
PSD,0.135406747
GNAZ,0.128132883
FAM57A,0.020318558
DHX8,0.019087725
STIM2,0.064173024
MOGAT3,0.14698641
PLAT,-0.128848554
UBE3B,-0.041586323
COPE,-0.189196907
IQCE,0.055118547
EIF3A,-0.165856478
C1QL2,0.131305816
KIAA0182,0.020185545
SLC22A7,0.113898001
SPDYE8P,0.065129912
PPFIA2,0.263858279
ODZ1,0.182899108
ADAMTS15,0.015188263
THBS4,-0.055086667
ARHGAP1,-0.255842988
B4GALNT3,0.082483725
FCHO1,0.118032107
HOXD10,0.07300613
CXCR3,0.141730576
CHI3L2,-0.052724188
SRPX2,-0.150693095
RINL,-0.006517796
UBAC2,-0.123072441
ZNF132,0.082151542
CBWD6,-0.000577204
RPL32P3,0.0628722
ST6GALNAC4,-0.066546699
KIAA0391,-0.096745272
KRTAP5-8,0.033682525
ZNF786,0.103757467
LYVE1,-0.147045367
GPR144,0.082160044
APOH,-0.017784261
TSC22D2,-0.07404894
PLCD1,-0.053778024
NDUFV1,-0.058659626
POLDIP2,-0.108480369
RAB3GAP2,0.061167632
UFSP2,0.067711347
CLEC7A,-0.119156619
HSPA14,-0.030431928
TAAR5,0.143871521
OR10V1,0.001595807
SELPLG,-0.098117815
C1QTNF6,0.081216955
MIR30D,0.107086651
PRSS55,0.121258232
OPCML,0.199767972
F13B,0.058636484
ALDH16A1,0.016223834
KIRREL2,0.138393524
SLAIN2,0.015051466
AMMECR1L,-0.101615063
TMEM91,0.029670357
LRRC37B,0.099030247
HMG20A,0.059171919
FBXL22,0.100689805
TNKS1BP1,-0.065324072
AP1B1,-0.050329261
CD74,-0.218350864
HSPA12B,-0.014235944
PLSCR1,-0.157017623
UBXN11,-0.012652246
FEZ1,-0.089757787
SLC35E1,-0.119294821
APOD,-0.207527831
KCTD11,-0.136214637
SRP54,-0.178559985
NRGN,-0.129191934
GPR35,0.098377456
SIGLEC12,0.11268356
IFNW1,0.085126538
SCN1B,-0.097291769
STAR,-0.00409274
HLA-DQA2,-0.103974035
RNASEH2B,-0.179212378
TAAR2,0.150240974
VAMP5,-0.233822287
TUBA1C,-0.208304295
PIK3R2,-0.031339485
DNAJC27,0.124083915
C19orf73,0.047315568
EBF2,0.055467255
CYP3A43,0.056036529
AKR1B1,-0.081274902
KAL1,0.117543209
CYBB,-0.082758019
UXS1,-0.234282009
SHB,0.074641765
IKZF4,-0.030205527
NDUFA1,-0.083879019
HSPE1,-0.2057248
GOLGA6L6,0.152410977
ZNF573,0.118923963
GPR113,0.162892686
RPS6KL1,0.175396215
C3orf51,0.065968024
DPP9,-0.034655809
SLC43A2,0.027505287
NAIF1,0.110355233
PMPCB,-0.086136013
COPS3,-0.04518472
HYLS1,-0.01205532
ZNF616,0.078983247
PDE6B,0.267971781
MACC1,0.046745402
C10orf118,0.063604493
OR1C1,0.065422794
OR2F1,0.064154148
ZDHHC13,0.00704236
ZNF415,-0.018830349
FZD8,0.081500777
C22orf24,0.132434483
TRIM28,-0.158294444
TMEM189-UBE2V1,-0.150472317
FGF5,0.053835189
FAM76A,0.050646155
CSPG5,0.147003474
RNF133,0.062207011
BZW2,0.054712407
NSMCE1,-0.173227733
PTPRN,0.130327579
TST,-0.20454242
POP1,0.085784595
RNF24,0.091277586
REPS1,-0.061859773
CELF2,0.092510913
CD70,0.124224636
KRTAP9-2,0.037682108
SRC,-0.005424949
NTNG1,0.094326782
ZNF606,0.02269542
SSR1,-0.071727739
RGNEF,0.06524042
NFS1,-0.020137622
SNRNP35,-0.05889154
CRMP1,0.11811981
ADAM18,0.083821869
CCDC87,0.187637745
LRRC8B,0.144496211
CSNK1G1,0.180644976
MAFB,0.014114782
C1orf54,-0.107678791
SH3GL1P1,0.156798018
DPEP1,0.00933217
C14orf118,0.158623255
ABCA9,-0.013834034
TMEM87A,-0.073969324
BBS5,0.061366164
CYP17A1,0.059876166
SCG3,0.143677674
GFER,-0.11500918
DDX59,-0.111020079
NRIP2,-0.014975898
C5orf55,0.078803538
RIC8B,0.162422238
TNNI1,0.04711982
GPR85,0.15695485
GOSR2,-0.15466565
DDX1,-0.03739558
SP3,-0.136403524
C20orf203,0.058243108
KIAA1984,0.072953763
FLRT3,0.147448236
RNPS1,-0.155159331
ZNF772,0.062521053
SLC25A10,-0.102872203
ADAMTS3,0.247149474
TBC1D7,0.032704191
PCYOX1L,0.027939705
VPS54,0.08471929
PET117,-0.179780163
PCDHB12,0.012091415
DCAF10,-0.020404803
C4orf6,0.085532329
RPS2P32,0.106460048
CCL5,-0.132210034
PEX5,-0.070426972
LENG1,-0.003156738
WDR45L,-0.084414776
SPAG8,0.10675138
GUCA1C,0.233320757
LOX,-0.089102433
FIZ1,0.072047576
BAG5,-0.004206248
BUD13,-0.150294221
UNC80,0.210372126
TGFBR3,-0.177004296
IQSEC3,0.124677221
MGC2752,-0.079535741
PPA2,-0.110774015
CASP9,0.115011059
MED24,-0.017981507
MAP3K7,-0.061960906
SRPR,-0.121510507
C17orf81,-0.051919797
RIPPLY1,0.038880074
EID2,-0.067356765
IMMP2L,-0.153872732
AKR1C1,-0.17303952
SPSB4,0.113665262
BAG4,-0.024786357
ZNF32,-0.222618945
KLHL34,0.100854391
BRD2,-0.177850221
IL32,-0.105387349
FAM53B,-0.107459086
SLC7A1,0.013599399
AGAP3,-0.047676719
KAAG1,0.04268198
CCDC54,0.076162813
PRKCQ,0.029361702
SPSB1,-0.15639543
TIRAP,-0.101723376
USP36,0.023241237
LYZ,-0.197214397
TMEM186,-0.007095758
TPM2,-0.205640952
MEI1,0.133005754
C9orf100,0.067991126
PPP1R11,-0.201325247
OLFML3,-0.183082073
ELAVL1,-0.12524382
DNAJC17,0.039773511
ABCA2,-0.020785997
BNIP3L,0.013560353
ATP10D,-0.022033054
GALNT8,0.107112361
PRKCH,-0.144703185
STXBP1,0.150448745
USP12,-0.090416927
WBP11P1,0.074530349
METTL13,-0.150262191
LSM2,-0.186889511
ANKRD30A,0.111888033
HINFP,-0.00382694
PTGR2,0.045601098
ADAM3A,0.082114781
LAP3,-0.230696812
C9orf40,-0.065890707
KATNAL2,0.049739243
RG9MTD2,0.108806187
PNPLA7,0.141231306
IDH1,-0.065174322
XRCC5,-0.122736629
TBRG4,-0.146308596
DCDC5,0.067632162
POU5F1,-0.048834549
RAB1A,-0.059809345
LOC285696,0.104534612
MDP1,-0.008989224
WDR90,0.126305313
INHA,0.09172098
KRTAP15-1,-0.027016381
MLL2,0.166188344
FAM104B,-0.034906726
SF3B14,-0.095215457
STX1B,0.080263919
SNX12,-0.197784034
KMO,0.080639527
FAM100B,-0.196150158
RAB9A,-0.236396243
RUFY3,0.127772262
UBE2U,0.13380573
NFKB1,-0.18595185
VRK3,-0.041583004
KRTAP12-3,0.133052077
TSNAX-DISC1,0.128412412
IFNA6,-0.021617686
MIR27B,-0.000856718
RBP3,0.244841721
MUC13,0.077670292
MFAP1,0.000333259
NHLH1,0.134589509
TDRD7,0.147433086
SP8,0.033793456
WRAP53,0.09307295
KCND2,0.149206079
TIMM17B,-0.093350141
SNX15,0.066794632
WIPF1,-0.174706947
IGF2R,-0.070291505
SBSN,0.055545303
RBM15B,-0.126583505
AGBL5,0.021994219
APEX2,-0.191197834
C17orf39,0.023403213
UBE3A,-0.003849646
TGFB1I1,-0.148844453
C1orf228,0.066921601
TOP2B,0.126966353
NPVF,0.21441595
TMEM192,0.047026715
RIMS4,0.059257335
RNF114,-0.132131541
RSPO3,-0.064870284
RAD54L2,0.099126507
C2orf47,-0.077158874
TSSK2,0.064756508
TSPAN4,-0.038886906
DNAL1,0.031333641
NLE1,0.064820645
TPST1,-0.093439843
SREBF1,-0.080199587
PWWP2B,-0.036792193
CLEC12B,-0.017051505
IL21,0.140781051
FUK,0.050455284
LTK,0.061848042
DKKL1,0.025134954
EPAS1,-0.149083418
UBTF,-0.107843815
CD300LD,0.093635354
HIST2H2AB,0.069106844
TMPRSS12,0.035811238
CYP8B1,0.086912356
HSDL2,-0.142482901
WDYHV1,-0.12517251
SEMA6B,-0.070500075
CLTB,-0.188035575
AKR1A1,-0.097208396
LOC100131434,0.051211445
NXT2,-0.097011782
HSPB7,-0.124676596
MLLT11,0.047792751
OLFM3,0.177639489
TUBA4B,0.117251951
RRP15,-0.038705269
GPR139,0.11100787
OR3A2,0.100879607
KRT84,0.102202782
P2RX7,0.053339346
RSL1D1,-0.140585129
PSME2,-0.100379241
ADNP2,0.059644864
OR7G1,0.112450745
RBM25,0.016564483
IFITM1,-0.232711855
POLR2E,-0.118190204
ZNF643,0.124453281
ZBTB25,-0.085321988
SPTBN4,0.185418933
FBXO28,-0.005040592
EPHA8,0.14925941
CLEC10A,0.016764492
BEST4,0.166704205
GAS6,-0.145155816
TMTC1,-0.096492959
TSHR,0.066064362
GSTM2,-0.113182655
SUN5,0.086706186
ETV1,0.121786278
IGSF22,0.223661681
ERGIC2,-0.176396408
ADAM11,0.117048392
ATP6V0E2,-0.081478756
HGFAC,0.053362579
CTTNBP2NL,0.009654936
MTCH2,-0.10472514
AUTS2,0.09612088
BACH2,0.121800385
FSD1L,0.215978238
RPRM,0.038053576
PPP2R3A,0.039080904
PPARGC1B,0.161508832
LPHN2,0.046380098
STON1-GTF2A1L,0.128316271
CENPT,0.03909221
RNF123,-0.007517281
COL27A1,0.113533257
ZP2,0.086044384
CCDC78,0.09861511
MCM8,0.087755039
PHLDB2,-0.093126969
PLAUR,-0.02737798
BMP5,0.03424281
ZUFSP,0.020266992
MUM1,-0.027196447
MID2,0.09969757
SYT16,0.055377793
FCRL1,0.114089636
SRRM2,-0.054139451
C2orf40,-0.159746341
MEP1B,0.074484897
MIR3189,0.059709096
PCSK7,-0.149235778
ZNF883,0.115934923
PBX2,-0.173118406
SIK1,-0.011311884
GLT6D1,0.039282035
HGS,-0.171182104
KCNJ8,-0.088881545
NOL10,-0.059174792
EDEM3,-0.034659467
TCOF1,0.036878182
SLC16A1,0.147762186
SF3B3,-0.053112177
NUDT21,-0.053338215
ZNF235,0.074334537
ERC1,-0.003623304
NKIRAS2,0.035849598
TRMT5,0.048124164
NHLRC1,0.022160938
TRMT61A,0.054608968
PPP1R7,-0.115149246
HTRA4,0.152594565
C14orf177,0.204170917
KAT2B,-0.051784915
ESPNP,0.058385692
C10orf32,-0.06019227
THNSL2,-0.066522
TRADD,-0.156723002
C1QTNF1,-0.102179211
C1orf43,-0.101210032
AS3MT,-0.008303502
SCARF1,-0.117776222
PHF23,-0.047042248
B3GNT2,-0.16319055
MAGEB2,0.061817397
FNBP1,-0.171478042
FANCG,0.070386174
EYA2,0.083859237
BCL2L14,0.130424399
ZNF471,0.085230627
DCAF17,0.129069567
S1PR3,-0.101159152
CKAP4,-0.195781346
EFS,0.0233894
ZNF224,-0.019486681
CCDC13,0.116946331
ZNF652,-0.061506665
SCN3B,0.072044935
DRD1,0.112248729
OAT,-0.099208828
IQGAP2,0.099264729
ACTR3C,0.013797967
CDYL,-0.041994288
ANKS1A,0.182968431
COBLL1,0.048147692
C2orf55,-0.005021786
PRCP,-0.174100676
TMEM130,0.068081092
SPINK1,-0.031752427
C17orf97,0.037902051
NDUFB1,-0.071552994
DIO3,0.012673199
PVRL1,0.078042886
CNTD2,0.069061932
MYL4,0.061319936
SLC17A1,0.091123533
RGMB,0.105153767
TAF5L,-0.114044523
GSTTP1,0.122640208
CCDC59,0.024923593
MED20,-0.113620263
DGAT2L6,0.15357851
CHMP4A,-0.176038565
TOMM20,-0.231588209
FBXL12,-0.085241905
DNAH14,0.119091131
COL22A1,0.198248988
TBC1D14,-0.116815623
C2orf73,0.069047015
MRPS35,-0.167227664
MSC,-0.048941675
CILP,-0.025965077
ATXN7L2,0.071237315
BTLA,0.005454623
SEC23B,-0.053289444
C17orf63,-0.022203623
RDH13,0.052849898
RHOXF1,0.075071543
TIA1,0.099512345
SPTLC1,-0.221595789
HMGB3,0.017735876
TOPBP1,0.008555133
LEPREL4,-0.031602315
NAT8,0.010181298
C7orf58,-0.069931127
HOMER3,-0.188899299
KLF11,-0.069534227
KCNAB3,0.129333118
C9orf85,0.090289136
ODF3,0.049949515
PHLDA3,-0.081082391
KLHDC4,0.000525145
GABARAP,-0.14626632
AGR3,0.030391145
EXOC5,0.016044062
FPR3,0.013676552
C22orf46,-0.090323353
AADACL2,0.061024946
SLCO1B3,0.040422021
PTPDC1,0.09357216
AKD1,0.140253161
DUSP7,-0.022329011
C6orf223,0.151653242
NRP1,-0.139605114
VSTM2L,0.174313397
PLEK,-0.003851524
NLRP3,0.045432122
TUSC5,0.017892297
GPR3,0.115345746
RAB8B,-0.001463661
UBE2E3,-0.205727853
MED29,-0.049135223
CCDC50,-0.10261972
C20orf111,-0.050143713
PRDX6,-0.192160228
BCAN,0.109178758
SMPD4,-0.038981456
AKAP7,0.013895039
ZNF500,0.079060821
FGF11,0.15222162
AIDA,-0.176035704
FARSB,-0.104394072
MARCH10,0.078618706
ACYP2,-0.070725085
CLDN4,-0.044575917
GRM8,0.170606093
SLC22A18,-0.055323629
RNF141,-0.141878984
GRK6,-0.010094413
VPS26A,-0.137304076
PIGZ,0.065448518
LYSMD4,-0.00905583
CRLS1,-0.094956977
MIR18A,0.03738472
TTTY12,0.131702636
WFDC5,0.019262818
ANKRD26P1,0.108517551
SEPT5,-0.043474933
PROK2,0.020277129
MTHFR,0.068230231
RPGRIP1,0.254349751
NEURL2,0.014896425
TRIM60,0.127559367
DACH1,0.222197351
PLK3,0.068602888
KDM5C,0.004253933
LOC399815,0.161851162
UBE2F,-0.198771769
ATP5I,-0.102674255
MRPS34,-0.224411736
KRT39,0.120397696
DAP3,-0.135460324
CARD18,0.032773794
KRT28,0.070805693
PHF3,-0.047047172
RASL10B,-0.049153686
DVL2,-0.034889416
OSTalpha,0.029945518
DICER1,0.094074248
ARMCX5,0.106159121
AMN1,0.055880646
SSBP4,-0.122137757
PCDHA4,0.076314479
CAPZA2,-0.152692671
IFNA2,0.050215881
TEX19,0.058099508
CYFIP1,-0.214360864
XIRP1,0.013751221
NPAS1,0.166000905
MFAP3,-0.06411482
TRPV6,0.148288222
SOCS6,-0.11802939
TAF7L,0.020663883
RAB37,0.092904967
LMLN,0.12165777
YWHAE,-0.11045866
CREG2,0.112615396
MOSPD2,-0.058363332
ADAT2,0.156740758
SYS1-DBNDD2,0.06645634
MGST3,-0.120302712
BDNF,0.055933749
NDUFS8,-0.207497743
TFCP2L1,0.075472715
HSPB3,-0.070985376
RBM4,-0.104919909
RBMXL3,0.078137836
